ICSD_code,space_group
80883,P m -3 m
80885,P m -3 m
80887,P n -3 Z
80888,I a -3
80921,P m -3 m
80955,P m -3 m
80956,P m -3 m
80967,F d -3 m Z
80968,F d -3 m Z
80969,F d -3 m Z
80970,F d -3 m Z
81066,I a -3 d
81067,F d -3 Z
81076,F d -3 m Z
81077,F d -3 m Z
81082,P 21 3
81083,P 21 3
81105,F d -3 m Z
81106,F d -3 m Z
81107,F d -3 m Z
81108,F d -3 m Z
81109,F d -3 m Z
81110,F d -3 m Z
81111,F d -3 m Z
81112,F d -3 m Z
81113,F d -3 m Z
8116,F d -3 m Z
81205,F d -3 m S
81206,F d -3 m S
81207,F d -3 m S
81208,F d -3 m S
81213,F -4 3 m
81216,F d -3 Z
81217,F d -3 Z
8124,P m -3 n
81301,P m -3
81305,P -4 3 n
81316,P m -3 m
81321,F d -3 m S
81322,F d -3 m S
81323,F d -3 m S
81325,F d -3 m S
8134,F d -3 m S
81350,P 43 3 2
81358,I a -3 d
81359,I a -3 d
81364,P -4 3 m
81365,P -4 3 m
81366,P -4 3 m
81372,F -4 3 c
81373,F -4 3 c
81412,I 2 3
81453,I -4 3 m
81459,F 4 3 2
81480,P a -3
81481,P a -3
81482,P a -3
81483,P a -3
81484,P a -3
81485,P -4 3 n
81486,P -4 3 n
81487,P -4 3 n
81495,P 21 3
81496,P 21 3
81497,P 21 3
81498,P 21 3
81499,P 21 3
81500,P 21 3
81501,P 21 3
81526,I m -3 m
81527,I m -3 m
81546,P m -3 m
81609,P m -3 m
81654,I -4 3 m
81737,P -4 3 n
8177,I m -3
81811,F d -3 m Z
81812,F d -3 m Z
81830,P a -3
81831,P a -3
81832,P a -3
81861,I a -3
81868,F d -3 Z
81869,F d -3 Z
81917,F -4 3 m
81918,F -4 3 m
81919,F -4 3 m
81920,F -4 3 m
81921,F -4 3 m
81922,F -4 3 m
81925,F -4 3 m
81940,F d -3 Z
81941,F d -3 Z
81942,P m -3 m
81943,P m -3 m
81944,I 2 3
81945,I 2 3
81946,I 2 3
81947,I 2 3
8195,P -4 3 m
81992,P a -3
82109,P 41 3 2
82118,F -4 3 m
82251,F d -3 m Z
82303,F d -3 m Z
82304,F d -3 m Z
82306,F d -3 m Z
82312,P a -3
82313,P a -3
82347,P 21 3
82404,I a -3 d
82405,I a -3 d
82406,I a -3 d
82407,I a -3 d
82408,I a -3 d
82409,I a -3 d
8241,I 2 3
82420,I a -3
82421,I a -3
82422,I a -3
82423,I a -3
82569,I -4 3 m
82606,F d -3 Z
82607,F d -3 Z
82608,P 43 3 2
82609,I -4 3 m
82610,I -4 3 m
82633,P n -3 Z
82634,P n -3 Z
82721,F -4 3 m
82744,I a -3 d
82745,I a -3 d
82746,I a -3 d
82748,I a -3 d
82872,P 21 3
82873,P 21 3
82910,I 2 3
82911,F d -3 m Z
82912,F d -3 m Z
82913,F d -3 m Z
82914,F d -3 m Z
82915,F d -3 m Z
82916,F d -3 m Z
82920,F d -3 m Z
82927,F m -3 c
82928,F d -3 Z
82929,F d -3 m Z
82930,F d -3 m Z
82940,F d -3 m Z
82981,P m -3 m
82982,P m -3 m
82983,P m -3 m
82984,P m -3 m
83000,I -4 3 m
83001,I -4 3 m
83002,I -4 3 m
83003,I -4 3 m
83004,I -4 3 m
83016,P 43 3 2
83083,P m -3 m
831,P -4 3 m
832,P -4 3 m
83267,P 21 3
83268,F d -3 m Z
83269,F d -3 m Z
83270,F d -3 m Z
83277,F d -3 m Z
83282,F -4 3 m
83309,F d -3 m Z
83310,F d -3 m Z
83311,F d -3 m Z
83323,P -4 3 n
83324,P -4 3 n
83325,P -4 3 n
83326,P -4 3 n
83336,P -4 3 m
83337,P -4 3 m
83338,I 2 3
83339,I 2 3
83340,I 2 3
83347,I -4 3 m
83378,P m -3 m
83388,F d -3 m Z
83389,F d -3 m Z
834,F m -3 c
83407,P m -3 n
83419,I m -3 m
83457,I a -3 d
83458,I a -3 d
83459,I a -3 d
83460,I a -3 d
83461,I a -3 d
83475,P m -3 m
83476,P m -3 m
83481,P -4 3 n
83581,P n -3 Z
83593,F d -3 m Z
83594,F d -3 m Z
83595,F d -3 m Z
83596,F d -3 m Z
83597,F d -3 m Z
83658,P 21 3
83659,P 21 3
83728,F -4 3 m
83729,F -4 3 m
83838,P -4 3 n
83839,P -4 3 n
83840,P -4 3 n
83841,P -4 3 n
83842,P -4 3 n
83851,F d -3 m Z
83852,F d -3 m Z
83853,F d -3 m Z
83854,F d -3 m Z
83865,I -4 3 d
83866,I -4 3 d
83898,P m -3 m
83900,P m -3 m
83902,P m -3 m
83928,F -4 3 m
83939,F d -3 m Z
83940,F d -3 m Z
83941,F d -3 m Z
83942,F d -3 m Z
83943,F d -3 m Z
83944,F d -3 m Z
83945,F d -3 m Z
83946,F d -3 m Z
83947,F d -3 m Z
83948,F d -3 m Z
83949,F d -3 m Z
83950,F d -3 m Z
83951,F d -3 m Z
83952,F d -3 m Z
83953,F d -3 m Z
83954,F d -3 m Z
83955,F d -3 m Z
83968,I -4 3 m
8399,F d -3 m Z
8400,F d -3 m Z
8401,F d -3 m Z
84017,P m -3 m
8405,F d -3 m Z
8406,F d -3 m Z
84082,I a -3 d
84131,I a -3
84132,I a -3
84133,I a -3
84134,I a -3
84135,I a -3
84136,I a -3
84137,I a -3
84138,I a -3
8415,F d -3 m Z
84175,F m -3 c
84201,I m -3 m
84225,I 41 3 2
84238,I a -3 d
84258,I -4 3 d
84264,F -4 3 c
84320,I -4 3 d
84321,I a -3 d
84361,P n -3 Z
84376,F d -3 m Z
844,F d -3 m S
84448,F d -3 Z
84450,F d -3 m Z
84451,F d -3 Z
84452,F d -3 Z
84453,F d -3 Z
84458,F d -3 Z
84459,F d -3 Z
84460,F d -3 Z
84461,P 21 3
84462,F d -3 Z
84463,F d -3 Z
84464,F d -3 Z
84465,F d -3 Z
84466,F d -3 Z
84467,F d -3 Z
845,F d -3 m S
84517,F d -3 m Z
84519,I -4 3 d
84561,P m -3 m
84571,I -4 3 m
84572,I -4 3 m
84580,I m -3 m
84581,I m -3 m
84582,I -4 3 m
84583,I -4 3 m
84584,I -4 3 m
84585,I -4 3 m
84586,I -4 3 m
84587,I m -3 m
84588,I m -3 m
84589,I m -3 m
84590,I m -3 m
84591,I m -3 m
84592,I m -3 m
84593,I m -3 m
84646,I m -3 m
84647,I m -3 m
84655,F d -3 m Z
84661,F d -3 m Z
84662,F d -3 m Z
84663,P m -3 m
84665,P m -3 n
84666,P m -3 n
84667,P m -3 n
84677,F d -3 m S
84681,I -4 3 m
84705,F d -3 m Z
84714,I 21 3
84753,F d -3 m Z
84754,F d -3 m Z
84755,F d -3 m Z
84756,F d -3 m S
84757,F d -3 m S
84758,F -4 3 m
84759,F -4 3 m
84766,I a -3 d
84767,I a -3 d
84808,F d -3 m Z
84809,F d -3 m Z
84810,F d -3 m Z
84811,F d -3 m Z
84812,F d -3 m Z
84813,F d -3 m Z
84814,F d -3 m Z
84815,F d -3 m Z
84816,F d -3 m Z
84817,F d -3 m Z
84883,P a -3
84884,P a -3
84885,P a -3
84886,P a -3
84887,P a -3
84917,I a -3
84918,I a -3
84929,F m -3 c
84930,F m -3 c
84931,P 43 3 2
84932,P 43 3 2
84967,P n -3 m Z
84968,P n -3 m Z
84969,P m -3 m
84971,P 43 3 2
84972,P 43 3 2
84973,F d -3 m S
84974,F d -3 m S
84983,P 2 3
84987,F d -3 m S
85007,F -4 3 m
85040,F d -3 m Z
85139,P m -3 m
85140,P m -3 m
85177,F d -3 m Z
85179,F d -3 m Z
85207,P m -3 m
85209,P 21 3
85210,P m -3 m
85211,P 21 3
85290,I m -3 m
85318,P m -3
85349,P -4 3 n
85350,I m -3 m
85351,I -4 3 m
85352,P -4 3 n
85354,F d -3 m Z
85355,I a -3
85356,I a -3
85357,I a -3
85358,I a -3
85359,I a -3
85360,I a -3
85361,I a -3
85397,F d -3 m S
85398,F d -3 m S
85399,F d -3 m S
85400,F d -3 m S
85401,F d -3 m S
85402,F d -3 m S
85410,P 21 3
85411,P 21 3
85412,P 21 3
85415,I a -3 d
85443,F d -3 Z
85512,P -4 3 n
85513,P -4 3 n
85514,I m -3 m
85516,P -4 3 n
85518,I a -3
85520,I a -3 d
85521,I a -3 d
85522,I a -3 d
85556,I -4 3 m
85568,F d -3 Z
85596,P m -3 m
85604,F d -3 m Z
85605,F d -3 m Z
85606,F d -3 m Z
85607,F d -3 m Z
85612,F d -3 Z
85614,F d -3 Z
85615,F d -3 Z
85620,F d -3 Z
85621,F d -3 Z
85622,F d -3 Z
85623,F d -3 Z
85624,F d -3 Z
85625,F d -3 Z
85663,I 2 3
85665,P -4 3 m
85699,P 2 3
85701,I a -3 d
85702,I a -3 d
85705,I a -3 d
85706,I a -3 d
85713,F -4 3 m
85755,I m -3
85773,P a -3
85819,I m -3 m
85820,I m -3 m
85821,I m -3 m
85883,F d -3 m S
859,F d -3 m S
85953,P 43 3 2
85986,F d -3 m Z
85991,P m -3 n
86025,F d -3 m Z
86040,I -4 3 d
86063,I 2 3
86130,I -4 3 m
86151,I 2 3
86155,I -4 3 m
86156,I -4 3 m
86158,I -4 3 d
86165,P 43 3 2
86166,P 43 3 2
86167,P 43 3 2
86168,P 43 3 2
86169,P 43 3 2
86170,P 41 3 2
86175,F d -3 m Z
86203,P m -3 m
86204,F d -3 m Z
86205,F d -3 m Z
86212,P 2 3
86224,I m -3 m
86276,I -4 3 d
86277,I -4 3 d
86291,I -4 3 d
86292,I -4 3 d
86293,I -4 3 d
86294,I -4 3 d
86305,I m -3 m
86306,I a -3 d
86307,I a -3 d
86308,P 43 3 2
86351,P a -3
86352,P a -3
86353,P a -3
86354,P a -3
86355,P a -3
86356,P a -3
86357,F -4 3 m
86432,I m -3 m
86508,F d -3 m S
86509,F d -3 m S
86510,F d -3 m S
86511,F d -3 m S
86516,I 2 3
86560,F d -3 m Z
86621,F d -3 Z
86633,F m -3 c
86634,F m -3 c
86642,F m -3 c
86643,F m -3 c
86644,F m -3 c
86673,F -4 3 c
86687,I -4 3 d
86688,I -4 3 d
86710,P m -3
86711,P m -3
86712,P m -3
86713,P m -3
86714,P m -3
86715,P m -3
86716,P m -3
86717,P m -3
86740,I m -3 m
86756,P m -3 n
86757,F d -3 m Z
86758,F d -3 m Z
86759,F d -3 m Z
86760,F d -3 m Z
86761,F d -3 m Z
86762,F d -3 m Z
86773,F d -3 m Z
86774,I m -3
86813,I a -3
86814,I a -3
86815,I a -3
86816,I a -3
86817,I a -3
86818,I a -3
86854,F d -3 m Z
86859,I 21 3
86908,I a -3 d
86909,I a -3 d
86910,I a -3 d
86911,I a -3 d
86912,I a -3 d
86913,I a -3 d
86914,I a -3 d
86920,F d -3 m Z
86921,F d -3 m Z
86922,F d -3 m Z
86923,F d -3 m Z
86924,F d -3 m Z
86925,F d -3 m Z
86926,F d -3 m Z
86927,F d -3 m Z
86928,F d -3 m Z
86929,F d -3 m Z
86930,F d -3 m Z
86935,I a -3 d
86936,I a -3 d
86941,P m -3 m
87109,P n -3 Z
87110,P n -3 Z
87111,P n -3 Z
87112,P n -3 Z
87113,P n -3 Z
87114,P n -3 Z
87115,P n -3 Z
87119,P 43 3 2
87120,P 43 3 2
87207,I m -3 m
87208,I m -3 m
87209,I m -3 m
87210,I m -3 m
87211,P n -3 m S
87212,P n -3 m S
87213,P n -3 m S
87214,P n -3 m S
87215,P n -3 m S
87216,P n -3 m S
87217,P n -3 m S
87229,F d -3 m Z
87230,F d -3 m Z
87231,F d -3 m Z
87232,F d -3 m Z
87233,F d -3 m Z
87234,F d -3 m Z
87236,F d -3 m Z
87237,F d -3 m Z
87328,P m -3 n
87329,P m -3 n
87420,I -4 3 m
87429,P n -3 Z
87431,P n -3 Z
87476,F d -3 m Z
87477,F d -3 m Z
8749,I a -3 d
8750,I a -3 d
8751,I a -3 d
8752,I a -3 d
87522,F -4 3 m
87525,F d -3 Z
87527,F d -3 Z
87528,F d -3 Z
87529,F d -3 Z
8753,I a -3 d
87530,F d -3 Z
8754,I a -3 d
8755,I a -3 d
87560,F d -3 Z
87562,F d -3 m Z
87563,F d -3 m Z
87564,F d -3 Z
87611,I a -3
87612,I a -3
87731,F d -3 Z
87735,I a -3
87752,P 41 3 2
87767,F d -3 m Z
87783,F d -3 m Z
87784,F d -3 m Z
87785,F d -3 m Z
87786,F d -3 m Z
87790,P m -3 m
87850,F d -3 Z
87870,I a -3 d
87871,I a -3 d
87872,I a -3 d
87873,I a -3 d
87874,I a -3 d
87875,I a -3 d
87885,I m -3
87886,I m -3
87887,I m -3
87947,I a -3 d
87948,I a -3 d
87982,P n -3 Z
87987,P -4 3 n
87988,P -4 3 n
87989,P -4 3 n
87990,P -4 3 n
87991,P -4 3 n
87992,P -4 3 n
87995,I -4 3 d
88051,P m -3 m
88053,F d -3 m Z
88054,F d -3 m Z
88055,F d -3 m Z
88056,F d -3 m Z
88072,I m -3
88127,F d -3 m Z
88128,F d -3 m Z
88138,F d -3 m S
88139,F d -3 m S
88140,F d -3 m S
88141,F d -3 m S
88142,P 43 3 2
88143,P 43 3 2
88144,P 43 3 2
88145,P 43 3 2
88237,I m -3
88244,F d -3 m Z
88245,F d -3 m Z
88263,I m -3
88264,I m -3
88266,F d -3 m Z
88267,F d -3 m Z
88314,F d -3 m Z
88315,F d -3 m Z
88318,I m -3 m
88319,F d -3 m Z
88322,I m -3 m
88327,F d -3 m Z
88329,F m -3 c
88343,P m -3 m
88355,P m -3 m
88378,P m -3 m
88421,F d -3 Z
88422,F d -3 Z
88445,I m -3 m
88446,I m -3 m
88447,I m -3 m
88461,P m -3 m
88469,F d -3 m Z
885,I a -3 d
88502,I a -3 d
88504,I a -3 d
88506,I a -3 d
88520,P m -3
88521,P 2 3
88532,P m -3 m
88533,P m -3 m
88542,F d -3 m Z
88543,F d -3 m Z
88544,F d -3 m Z
88545,F d -3 Z
88546,F d -3 m Z
88547,F d -3 Z
88552,F d -3 m Z
88553,F d -3 Z
88554,P -4 3 n
88555,P -4 3 n
88556,F d -3 Z
88582,F d -3 m Z
88616,I m -3
88644,F d -3 m Z
88649,F d -3 m Z
88650,F d -3 m Z
88651,F d -3 m Z
88666,I a -3
88667,I a -3
88668,I a -3
88669,I a -3
88724,P m -3 m
88725,P m -3 m
88726,P m -3 m
88727,P m -3 m
88728,P m -3 m
88736,P m -3 m
88752,I a -3
88793,F d -3 m Z
88794,F d -3 m Z
88795,F d -3 m Z
88904,F d -3 Z
88906,I 2 3
88907,I 2 3
88908,I 2 3
88909,F d -3 Z
88910,P -4 3 n
88914,F d -3 Z
88915,F d -3 Z
88920,F d -3 Z
88927,F d -3 Z
88928,F d -3 Z
88929,F d -3 Z
88951,F d -3 m Z
88952,F d -3 m Z
88953,F d -3 m Z
88958,F -4 3 m
88959,F -4 3 m
88981,P m -3 m
88982,P m -3 m
89032,I a -3 d
89045,F -4 3 m
89056,F d -3 m Z
89093,I m -3
89110,P m -3 m
89299,P m -3 n
89300,P -4 3 n
89301,P -4 3 n
89302,P -4 3 n
89303,P -4 3 n
89344,F d -3 m Z
89345,F d -3 m Z
89346,F d -3 m Z
89347,F d -3 m Z
89348,F d -3 m Z
89349,F d -3 m Z
89350,F d -3 m Z
89351,F d -3 m Z
89352,F d -3 m Z
89386,P m -3 m
89397,I m -3
894,I a -3 d
89442,F d -3 m S
89443,F d -3 m S
89444,F d -3 m S
89445,F d -3 m S
89446,F d -3 m S
89447,F d -3 m S
89459,F d -3 m Z
89460,F d -3 m Z
89461,F d -3 m Z
89464,P m -3 m
89500,I -4 3 d
89513,P m -3 m
89525,F d -3 m Z
89607,P 21 3
89608,P 21 3
89609,P 21 3
89647,I a -3 d
89648,I a -3 d
89687,P 21 3
89689,I a -3
89690,I a -3
89691,I a -3
89726,F d -3 m Z
89840,F d -3 Z
89841,F d -3 Z
89844,P m -3 m
89905,P m -3 m
89906,F 2 3
89907,F 2 3
89932,F d -3 m Z
89933,F d -3 m Z
89934,F d -3 m Z
89935,F d -3 m Z
89936,F d -3 m Z
89938,F d -3 m Z
89939,F d -3 m Z
89940,F d -3 m Z
89941,F d -3 m Z
89942,F d -3 m Z
89943,F d -3 m Z
89944,F d -3 m Z
89945,F d -3 m Z
89946,F d -3 m Z
89947,F d -3 m Z
89948,F d -3 m Z
89964,P 21 3
89977,I m -3
89980,F -4 3 m
89985,F d -3 m Z
90002,P a -3
90040,P m -3 m
90049,P m -3 m
90050,P m -3 m
90055,P m -3 m
90056,P m -3 m
90057,P m -3 m
90064,P m -3 m
9007,F d -3 m Z
90093,P m -3 n
90131,F d -3 m S
90132,F d -3 m S
90134,P a -3
90135,P a -3
90172,P m -3 n
90173,P m -3 n
90174,P m -3 n
90175,P m -3 n
90176,P m -3 n
90177,P m -3 n
90178,P m -3 n
90179,P m -3 n
90180,P m -3 n
90181,P m -3 n
90182,P m -3 n
90199,I m -3 m
90200,I m -3 m
9021,F m -3 m
9022,F m -3 m
9023,F m -3 m
9026,I 41 3 2
90297,P m -3 m
90318,F d -3 m Z
90319,F d -3 m Z
90320,F d -3 m Z
90321,F d -3 m Z
90322,F d -3 m Z
90323,F d -3 m Z
90324,F d -3 m Z
90325,F d -3 m Z
90326,I m -3 m
90372,P m -3 n
90384,P m -3 m
90397,F -4 3 m
904,P n -3 m Z
9043,I m -3
90436,F d -3 m Z
90437,F d -3 m Z
90438,F d -3 m Z
90439,P a -3
90446,I m -3
90447,F d -3 m Z
90448,F d -3 m Z
90449,F d -3 m Z
90450,F d -3 m Z
90465,P 21 3
90466,P 21 3
90467,P m -3 n
9048,P m -3 m
90483,P a -3
90484,P a -3
90487,P m -3 m
90506,P m -3 m
90507,P m -3 m
90508,P m -3 m
90509,P m -3 m
90648,P 43 3 2
90649,F d -3 m Z
90650,F d -3 m Z
90651,F d -3 m Z
90662,I a -3
90663,I a -3
90664,I a -3
90665,I a -3
90666,I a -3
90667,I a -3
90668,I a -3
90669,I a -3
90672,F d -3 m Z
90673,F d -3 m Z
90674,F d -3 m Z
90675,F d -3 m Z
90676,F d -3 m Z
90677,F d -3 m Z
90678,F d -3 m Z
90679,F d -3 m Z
90680,F d -3 m Z
90681,F d -3 m Z
90686,I m -3
90703,P 41 3 2
90711,F d -3 Z
90713,F d -3 m Z
90714,F d -3 m Z
90715,F d -3 Z
90716,F d -3 Z
90717,F d -3 Z
90718,F d -3 Z
90719,F d -3 Z
90720,F d -3 Z
90721,F d -3 m Z
90722,F d -3 m Z
90723,F d -3 m Z
90724,F d -3 m Z
90727,F d -3 Z
90728,F d -3 m Z
90729,F d -3 m Z
9076,I a -3
9077,I a -3
9078,I a -3
9079,I a -3
908,P n -3 m Z
9080,P a -3
90883,F d -3 m Z
9091,I a -3
9092,I a -3
91052,P 41 3 2
91053,I m -3
91062,P m -3 m
91086,P m -3 m
91096,I m -3
91097,I m -3
91103,P m -3 n
91130,I m -3 m
91168,I -4 3 d
91169,I -4 3 d
91170,I -4 3 d
91171,P a -3
9118,I a -3 d
91224,P 41 3 2
91225,P 43 3 2
91226,P 43 3 2
91239,F d -3 m Z
91240,F d -3 m Z
91241,F d -3 m Z
91253,P -4 3 m
91254,P m -3 m
91261,F d -3 m Z
91285,P m -3 n
91286,P m -3 n
91287,P m -3 n
91293,F d -3 m Z
91294,F d -3 m Z
913,I -4 3 m
91337,F d -3 m Z
91338,F d -3 m Z
91339,F d -3 m Z
91379,F d -3 m Z
91380,F d -3 m Z
91395,F d -3 m Z
91396,F d -3 m Z
91397,F d -3 m Z
9143,I a -3 d
91437,F d -3 m Z
91439,I m -3 m
9145,I a -3 d
91465,P -4 3 n
91471,P a -3
9148,I m -3
9150,I a -3 d
91528,P n -3 m Z
91530,F d -3 Z
91531,F d -3 Z
91572,P m -3 m
91574,I m -3
91675,F d -3 Z
91676,F d -3 Z
91689,F d -3 Z
91690,F d -3 Z
91691,F d -3 Z
91692,F d -3 Z
91702,F d -3 m Z
91703,F d -3 m Z
91704,F d -3 m Z
91705,F d -3 m Z
91706,F d -3 Z
91708,P m -3 m
9172,I a -3 d
9173,I a -3 d
9174,I a -3 d
91745,P a -3
9175,I a -3 d
9176,I a -3 d
91763,P a -3
9177,I a -3 d
9178,I a -3 d
91783,I m -3 m
91784,I m -3 m
91785,I m -3 m
91803,I -4 3 d
91819,F d -3 m Z
91820,F d -3 m Z
91821,F d -3 m Z
91822,F d -3 m Z
91823,F d -3 m Z
91827,F d -3 m S
91828,F d -3 m S
91829,F d -3 m S
91874,F d -3 m Z
91875,F d -3 m Z
91876,F d -3 m Z
91877,F d -3 m Z
9188,I m -3
91946,P 41 3 2
91955,P 21 3
91956,P 21 3
91957,P 21 3
91958,P 21 3
91959,P 21 3
91960,P 21 3
91961,P 21 3
92034,P 41 3 2
92042,I -4 3 d
92099,P m -3 m
92102,P m -3 m
9213,I a -3
92216,P n -3 m Z
92217,P n -3 m Z
92218,P n -3 m Z
92219,P n -3 m Z
92220,P n -3 m Z
92221,P n -3 m Z
92249,P 43 3 2
9227,F d -3 m S
92301,I -4 3 d
9232,I a -3 d
9233,I a -3 d
92334,P m -3 m
92335,P m -3 m
9234,I a -3 d
9235,I a -3 d
9236,I a -3 d
9237,I a -3 d
9238,I a -3 d
92387,I m -3
92390,I m -3
92391,I m -3
92392,I m -3
92393,I m -3
92394,I m -3
92396,P m -3 m
92397,P m -3 m
9240,F d -3 m Z
92492,P 21 3
92501,F m -3
92536,F d -3 m Z
9254,F d -3 c Z
92553,F 41 3 2
92561,P m -3 m
92562,P m -3 m
92576,P 41 3 2
92577,I m -3 m
9270,F -4 3 m
9272,I a -3 d
9273,I -4 3 d
92767,F d -3 m Z
92768,F d -3 m Z
92770,F d -3 m Z
92794,F d -3 Z
92795,F d -3 Z
92900,F d -3 m Z
92902,F d -3 m Z
92910,P -4 3 n
92911,P -4 3 n
92913,I -4 3 m
92963,P 21 3
92973,F d -3 m Z
92974,F d -3 Z
92986,P 21 3
93,F d -3 m Z
93047,P m -3 m
93112,P m -3 m
93113,P m -3 m
93114,P m -3 m
93116,I 21 3
9319,P 43 3 2
93207,P m -3 m
93252,F d -3 m S
93253,F d -3 m Z
93254,F d -3 m Z
93255,F d -3 m Z
93256,F d -3 m Z
93258,I 21 3
93316,P m -3 n
93317,P m -3 n
93318,P m -3 n
93319,P m -3 n
93320,P m -3 n
93321,P m -3 n
93322,P m -3 n
93323,P m -3 n
93324,P m -3 n
93325,P m -3 n
93326,P m -3 n
93327,P m -3 n
93328,P m -3 n
93363,I m -3
93364,I m -3
93382,P 21 3
93383,F d -3 m Z
93391,F d -3 m Z
93392,F d -3 m Z
93393,F d -3 m Z
93396,F d -3 m Z
93421,F -4 3 m
93428,I m -3 m
93429,I m -3 m
93430,P m -3 m
93434,F d -3 m Z
93439,P m -3 m
93448,I m -3 m
93455,P m -3 n
93456,P m -3 n
93457,P m -3 n
9347,F m -3 m
93475,I a -3 d
93476,P m -3 m
93489,F d -3 m Z
93490,F d -3 m Z
93491,F d -3 m Z
93502,P 41 3 2
93543,P n -3 m Z
9355,F d -3 m Z
93586,F -4 3 m
93587,F -4 3 m
93588,F -4 3 m
9362,F -4 3 m
93626,I a -3 d
93627,I a -3 d
93628,I a -3 d
93629,I a -3 d
93630,I a -3 d
93631,I a -3 d
93632,I a -3 d
93633,I a -3 d
93634,I a -3 d
93635,I a -3 d
93636,I -4 3 d
93687,P m -3 m
93725,P n -3 m Z
93726,P n -3 m Z
93727,P m -3 m
93742,F d -3 m Z
93743,F d -3 m Z
93747,F -4 3 m
93803,P a -3
93844,P m -3 n
93856,F d -3 m Z
93872,I -4 3 d
93886,F d -3 m Z
93898,P 21 3
93899,P 21 3
93900,P 21 3
93901,P 21 3
93902,P 21 3
93903,P 21 3
93904,P 21 3
93905,P 21 3
93906,P 21 3
93907,P a -3
93908,P a -3
93938,P -4 3 m
9394,F d -3 m S
93943,F -4 3 m
93944,F -4 3 m
93945,F -4 3 m
93959,F d -3 Z
93961,F d -3 m Z
93964,P -4 3 n
93973,F d -3 m Z
93983,I a -3 d
93984,I a -3 d
93985,I a -3 d
93986,I a -3 d
93987,I a -3 d
93989,I m -3 m
94011,F d -3 m Z
94015,P m -3 m
94016,P m -3 m
94017,P m -3 m
94018,P m -3 m
94019,P m -3 m
94020,P m -3 m
94021,P m -3 m
94022,P m -3 m
94023,P m -3 m
94071,P a -3
9425,F d -3 m Z
94251,P m -3 m
94252,P m -3 m
94253,P m -3 m
94254,P m -3 m
94296,I -4 3 m
94297,P m -3 n
94298,P m -3 n
94314,F d -3 m Z
94339,F d -3 m Z
94340,F d -3 m Z
94341,F d -3 m Z
94342,F d -3 m Z
94343,F d -3 m Z
94344,F d -3 m Z
94345,F d -3 m Z
94378,I m -3 m
94390,I m -3 m
94391,I m -3 m
94392,I m -3 m
94393,I m -3 m
9442,P m -3 m
94420,I -4 3 d
94421,I -4 3 d
94422,I -4 3 d
94424,F d -3 m Z
94457,P m -3 m
94504,I -4 3 d
94518,P a -3
94519,P a -3
94520,P a -3
94546,P a -3
94573,P m -3 m
94597,I a -3 d
94598,I a -3 d
94599,I a -3 d
94600,I a -3 d
94601,I a -3 d
94602,I a -3 d
94603,I a -3 d
94604,I a -3 d
94605,I a -3 d
94606,I a -3 d
94607,I a -3 d
94608,I a -3 d
94609,I a -3 d
94610,I a -3 d
94611,I a -3 d
94612,I a -3 d
94613,I a -3 d
94614,I a -3 d
94615,I a -3 d
94616,I a -3 d
94617,I a -3 d
94618,I a -3 d
9462,F d -3 m Z
9463,F d -3 m Z
94630,I a -3 d
94631,I a -3 d
94632,I a -3 d
94633,I a -3 d
94634,I a -3 d
94635,I -4 3 d
94636,I -4 3 d
94637,I -4 3 d
9464,P m -3 m
9466,P m -3 m
9471,F m -3 m
94757,P 43 3 2
94758,P 43 3 2
94759,P 43 3 2
94760,F d -3 m Z
94761,F d -3 m Z
94762,F d -3 m Z
94779,F d -3 m Z
94780,F d -3 m Z
94781,F d -3 m Z
94839,I 2 3
94870,F d -3 m S
94871,F d -3 m S
94872,F d -3 m S
94873,F d -3 m S
94874,F d -3 m S
94888,I a -3
94889,I a -3
94890,I a -3
94891,I a -3
94892,I a -3
94906,I m -3
94951,P m -3 m
94953,F d -3 m S
94954,I -4 3 m
94962,P m -3 m
94963,F -4 3 m
94964,P 21 3
94993,F -4 3 m
94994,F d -3 m Z
94995,F d -3 m Z
94997,I -4 3 d
94998,P 21 3
94999,P 21 3
95035,P 43 3 2
95036,P 43 3 2
95037,F d -3 m Z
95052,P m -3 m
95053,P m -3 m
95072,P m -3 m
95127,P m -3
95128,P m -3
95129,I m -3
95130,P m -3
9520,F d -3 m Z
9521,F d -3 m Z
9522,F d -3 m Z
9523,F d -3 m Z
95234,F d -3 m Z
9524,F d -3 m Z
9525,F d -3 m Z
9526,F d -3 m Z
9527,F d -3 m Z
95273,I a -3 d
9528,F d -3 m Z
9529,F d -3 m Z
95296,I -4 3 d
95301,I m -3
95313,F d -3 m Z
95314,F d -3 m Z
95315,F d -3 m Z
95316,F d -3 m Z
95317,F d -3 m Z
95318,F d -3 m Z
95319,F d -3 m Z
95320,F d -3 m Z
95321,F d -3 m Z
95322,F d -3 m Z
95323,F d -3 m Z
95378,P 41 3 2
95379,P 41 3 2
95401,P m -3 m
95402,P m -3 m
95403,P m -3 m
95413,F d -3 m Z
95417,P 41 3 2
95430,F d -3 m Z
95437,P m -3 m
95450,P m -3 m
95459,P 2 3
9547,I m -3 m
95478,I -4 3 d
95479,F d -3 Z
9548,I m -3 m
95482,I -4 3 d
9549,I m -3 m
95494,P m -3 m
95496,P m -3 m
95559,F d -3 m Z
95563,F m -3
9560,I -4 3 m
95602,F d -3 m Z
95603,F d -3 m Z
95615,P m -3 m
95616,P m -3 m
